City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
473,Pringsewu,ID,-5.3582,104.9744,81.59,74,89,5.03,overcast clouds
474,Rondonopolis,BR,-16.4708,-54.6356,81.05,67,15,1.52,few clouds
475,Tocopilla,CL,-22.092,-70.1979,62.13,71,100,9.28,overcast clouds
476,Viedma,AR,-40.8135,-62.9967,59.58,86,100,10.09,overcast clouds
477,La Ronge,CA,55.1001,-105.2842,37.13,78,5,5.26,clear sky
478,Nantucket,US,41.2835,-70.0995,63.97,92,1,3.44,clear sky
479,Palana,RU,59.1167,159.9667,35.98,71,98,26.75,light rain
480,Cotonou,BJ,6.3654,2.4183,80.62,85,100,10.67,overcast clouds
481,Thessalon,CA,46.2501,-83.5666,64.89,94,90,3.24,overcast clouds
482,Ugoofaaru,MV,5.6667,73.0,83.08,76,46,16.04,scattered clouds
483,Asnaes,DK,55.8123,11.5013,47.89,71,16,10.16,few clouds
484,Hinatuan,PH,8.3722,126.3342,86.38,69,100,0.69,overcast clouds
485,Sannat,MT,36.0244,14.2428,68.04,70,62,16.06,broken clouds
486,Bestobe,KZ,52.4994,73.0975,42.03,71,94,10.04,overcast clouds
487,Praia,CV,14.9215,-23.5087,77.41,80,97,10.47,overcast clouds
488,Kindu,CD,-2.95,25.95,68.13,99,92,1.79,overcast clouds
489,Choya,RU,52.0108,86.5467,31.21,95,100,3.15,overcast clouds
490,Kongolo,CD,-5.3833,27.0,70.11,89,99,2.77,overcast clouds
491,Salamiyah,SY,35.0113,37.0532,69.1,60,23,9.31,few clouds
492,Lazaro Cardenas,MX,17.9583,-102.2,81.1,84,11,5.7,few clouds
493,Terra Santa,BR,-2.1042,-56.4869,82.2,50,8,2.55,clear sky
494,Mehamn,NO,71.0357,27.8492,41.54,77,100,26.53,overcast clouds
495,Ostersund,SE,63.1792,14.6357,36.05,87,100,11.5,overcast clouds
496,Roald,NO,62.5833,6.1333,43.0,75,40,9.22,scattered clouds
497,Wingham,CA,43.8879,-81.3114,63.57,88,30,7.87,scattered clouds
498,Liuli,TZ,-11.0833,34.6333,74.35,72,100,6.87,light rain
499,Catamarca,AR,-28.4696,-65.7852,86.77,54,8,8.01,clear sky
500,Gat,IL,31.61,34.7642,77.4,60,97,6.64,overcast clouds
501,Edd,ER,13.9297,41.6925,87.31,65,87,6.55,overcast clouds
502,Wrzesnia,PL,52.3251,17.5652,38.88,91,99,7.34,overcast clouds
503,Novyy Urengoy,RU,66.0833,76.6333,26.74,74,100,14.38,overcast clouds
504,Sorong,ID,-0.8833,131.25,85.69,70,100,8.57,overcast clouds
505,Gazojak,TM,41.1875,61.4036,47.37,39,0,10.83,clear sky
506,Melfi,IT,40.9965,15.6514,50.4,74,29,3.67,scattered clouds
507,Mayo,US,38.8876,-76.5119,68.56,94,90,1.01,mist
508,Ayakudi,IN,10.45,77.55,74.79,83,95,1.68,overcast clouds
509,Novochernorechenskiy,RU,56.2669,91.0828,24.53,54,100,2.39,overcast clouds
510,Luza,RU,60.6308,47.2512,38.39,94,95,5.39,overcast clouds
511,Ayr,GB,55.4627,-4.6339,56.48,94,75,10.36,broken clouds
512,Rocha,UY,-34.4833,-54.3333,59.58,97,70,6.08,broken clouds
513,Aksarka,RU,66.5606,67.7975,30.85,97,100,10.94,light snow
514,Beidao,CN,34.5686,105.8933,50.04,94,100,0.51,overcast clouds
515,Casablanca,MA,33.5928,-7.6192,69.33,83,10,4.0,clear sky
516,Sept-Iles,CA,50.2001,-66.3821,55.92,92,90,1.01,overcast clouds
517,Izhma,RU,65.0083,53.9113,38.01,90,100,7.58,overcast clouds
518,Najran,SA,17.4924,44.1277,65.79,16,99,2.89,overcast clouds
519,Asau,RO,46.4333,26.4,45.75,78,100,1.77,overcast clouds
520,Eirunepe,BR,-6.6603,-69.8736,75.24,88,95,1.81,overcast clouds
521,Ola,RU,59.5833,151.2833,34.25,63,45,4.99,scattered clouds
522,Grand-Lahou,CI,5.1367,-5.0242,77.61,91,100,10.0,overcast clouds
523,Salihli,TR,38.4826,28.1477,56.71,80,5,2.75,clear sky
524,Namtsy,RU,62.7161,129.6658,24.91,76,87,7.56,overcast clouds
525,Goma,CD,-1.6792,29.2228,61.63,85,99,2.57,overcast clouds
526,Adrar,MR,20.5022,-10.0711,85.15,12,99,4.56,overcast clouds
527,Evensk,RU,61.95,159.2333,28.8,80,100,13.31,light snow
528,Baicheng,CN,45.6167,122.8167,53.8,44,100,16.04,overcast clouds
529,Ciudad Bolivar,VE,8.1222,-63.5497,80.53,80,51,7.4,broken clouds
530,Darhan,MN,49.4867,105.9228,36.81,92,95,3.04,overcast clouds
531,Vila Velha,BR,-20.3297,-40.2925,67.95,100,90,5.75,mist
532,Chino Valley,US,34.7575,-112.4538,52.36,49,75,1.99,broken clouds
533,Maxixe,MZ,-23.8597,35.3472,65.05,80,0,5.7,clear sky
534,Cordoba,AR,-31.4135,-64.1811,76.6,52,0,5.75,clear sky
535,Kilrush,IE,52.6397,-9.4833,53.35,91,69,4.25,broken clouds
536,Kpalime,TG,6.9,0.6333,73.83,98,96,2.39,overcast clouds
537,Riyadh,SA,24.6877,46.7219,69.94,11,0,2.33,clear sky
538,Waingapu,ID,-9.6567,120.2641,86.25,45,61,8.05,broken clouds
539,Siva,EG,29.2041,25.5195,75.0,27,23,1.52,few clouds
540,Corinto,GR,37.9407,22.9573,63.68,71,11,5.06,few clouds
541,Suluq,LY,31.6682,20.2521,68.83,60,100,1.34,overcast clouds
542,Panguna,PG,-6.3164,155.4848,81.07,63,94,3.83,overcast clouds
543,Bukama,CD,-9.2,25.85,74.57,60,22,1.03,few clouds
544,Husavik,IS,66.0449,-17.3389,38.12,93,100,2.82,overcast clouds
545,Ovre Ardal,NO,61.3167,7.8,34.47,90,98,3.8,overcast clouds
546,Kavaratti,IN,10.5669,72.642,82.33,80,100,20.22,overcast clouds
547,Albania,AL,41.0,20.0,45.79,82,11,3.76,few clouds
548,Poshekhonye,RU,58.4993,39.1353,42.44,79,100,6.93,overcast clouds
549,Pangnirtung,CA,66.1451,-65.7125,42.49,54,100,9.1,overcast clouds
550,Rongcheng,CN,30.634,117.8517,62.19,82,100,3.94,light rain
551,Torrington,US,41.8007,-73.1212,60.22,93,2,2.13,clear sky
552,Sotik,KE,-0.6833,35.1187,57.11,90,71,2.28,broken clouds
553,Zaysan,KZ,47.4667,84.8667,31.64,83,49,1.7,scattered clouds
554,Ikwiriri,TZ,-7.9562,38.9716,75.25,79,97,5.73,overcast clouds
555,Ovalle,CL,-30.5983,-71.2003,54.93,71,4,3.89,clear sky
556,Camargo,MX,27.6667,-105.1667,69.58,69,100,21.36,overcast clouds
557,Kassala,SD,15.451,36.4,83.16,62,98,11.18,overcast clouds
558,Sitka,US,57.0531,-135.33,48.09,71,90,12.66,light rain
559,San Patricio,US,28.017,-97.5169,84.09,82,6,17.34,clear sky
560,Padang,ID,-0.9492,100.3543,80.73,68,93,1.16,overcast clouds
561,Talara,PE,-4.5772,-81.2719,64.31,89,97,18.54,overcast clouds
562,Vieques,PR,18.425,-65.8329,82.44,89,40,0.0,scattered clouds
563,Yining,CN,29.0361,114.5636,64.6,71,100,3.94,overcast clouds
564,Winona,US,43.9666,-91.7668,62.15,89,1,0.0,clear sky
565,Bara,NG,10.3744,10.7288,75.51,56,53,6.2,broken clouds
566,Puerto Madryn,AR,-42.7692,-65.0385,59.58,71,2,16.84,light rain
567,Athabasca,CA,54.7169,-113.2854,43.5,29,62,13.47,broken clouds
568,Bayir,TR,37.2687,28.2167,54.12,95,25,4.36,scattered clouds
569,Yeppoon,AU,-23.1333,150.7333,83.98,63,7,8.08,clear sky
570,Belmonte,BR,-15.8631,-38.8828,72.1,90,96,5.44,overcast clouds
571,Qurayyat,SA,31.3318,37.3428,77.7,29,100,3.31,overcast clouds
572,Tall Kayf,TR,37.0833,41.0667,70.21,26,100,6.67,overcast clouds
573,Cartagena Del Chaira,CO,1.3349,-74.8429,71.37,99,100,2.86,light rain
574,Dom Pedro,BR,-4.4833,-44.45,81.82,67,70,6.71,broken clouds
575,San Policarpo,PH,12.1791,125.5072,83.59,75,100,7.14,overcast clouds
576,Azare,NG,11.6765,10.1948,79.81,21,26,6.62,scattered clouds
577,Dunedin,NZ,-45.8742,170.5036,48.79,64,100,18.99,overcast clouds
578,Sabae,JP,35.9465,136.185,72.43,95,100,4.03,overcast clouds
579,Desna,UA,50.9273,30.7605,47.12,77,100,5.88,overcast clouds
580,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,81.21,59,0,5.23,clear sky
581,Narsaq,GL,60.9167,-46.05,34.02,72,76,0.76,broken clouds
582,Boke,GN,10.9409,-14.2967,76.46,93,100,1.77,overcast clouds
583,Masakin,TN,35.7292,10.5808,63.86,72,34,2.3,scattered clouds
584,Fort Nelson,CA,58.8053,-122.7002,37.31,82,100,2.91,overcast clouds
585,Hearst,CA,49.6835,-83.6665,56.75,99,100,7.11,moderate rain
586,Stirion,GR,38.4,22.7167,54.7,75,0,4.56,clear sky
587,Burnie,AU,-41.0667,145.9167,55.94,62,97,17.18,overcast clouds
588,Labytnangi,RU,66.6572,66.4183,30.7,98,100,6.51,overcast clouds
589,Rio Gallegos,AR,-51.6226,-69.2181,53.92,42,100,14.92,overcast clouds
590,Olinda,BR,-8.0089,-34.8553,80.33,69,0,5.75,clear sky
591,Strezhevoy,RU,60.7333,77.5889,30.18,86,88,7.4,overcast clouds
592,Dutlwe,BW,-23.9833,23.9,62.58,20,1,9.31,clear sky
593,Sigli,ID,5.3848,95.9609,81.97,62,100,4.65,overcast clouds
594,Luancheng,CN,37.8792,114.6517,59.7,51,96,3.71,overcast clouds
595,Milos,GR,36.75,24.4333,59.72,58,0,7.54,clear sky
596,Williams Lake,CA,52.1415,-122.1445,31.23,78,100,8.01,overcast clouds
597,Ust-Ilimsk,RU,58.0006,102.6619,24.04,51,100,2.15,overcast clouds
598,Salym,RU,60.0625,71.4789,33.22,95,100,5.7,light snow
599,Vuktyl,RU,63.8567,57.3094,37.69,92,100,7.87,overcast clouds
600,Sobolevo,RU,54.4299,31.8996,43.66,88,100,2.89,light rain
601,San Cristobal,VE,7.7669,-72.225,77.18,92,99,3.44,overcast clouds
602,Gambela,ET,8.25,34.5833,70.3,97,100,2.48,light rain
603,Malakal,SS,9.5334,31.6605,70.25,98,100,2.17,overcast clouds
604,Kabwe,ZM,-14.4469,28.4464,58.69,67,0,4.63,clear sky
605,Jalu,LY,29.0331,21.5482,69.22,61,0,10.92,clear sky
606,Marmande,FR,44.5,0.1667,48.87,95,0,4.94,clear sky
607,Kieta,PG,-6.2167,155.6333,84.65,67,94,5.08,overcast clouds
608,Iskateley,RU,67.6803,53.1512,37.63,87,72,12.59,broken clouds
609,Cavadinesti,RO,46.0667,28.0169,46.85,79,100,14.5,overcast clouds
610,Mahibadhoo,MV,3.7833,72.9667,83.19,74,26,16.13,scattered clouds
611,Nizhnyaya Salda,RU,58.0776,60.7202,39.69,92,100,5.48,overcast clouds
612,Wenling,CN,28.3669,121.36,80.2,77,100,10.49,light rain
613,Carlsbad,US,33.1581,-117.3506,67.8,48,1,3.0,clear sky
614,Okhotsk,RU,59.3833,143.3,29.35,51,0,36.84,clear sky
615,San Andres,CO,12.5847,-81.7006,84.22,74,20,6.91,few clouds
616,Sebezh,RU,56.2955,28.4654,42.31,92,100,4.23,overcast clouds
617,Broken Hill,AU,-31.95,141.4333,71.17,22,92,22.91,overcast clouds
618,Jhelum,PK,32.9331,73.7264,72.32,42,0,4.68,clear sky
619,Karpathos,GR,35.507,27.2132,69.76,68,99,12.66,overcast clouds
620,Margate,GB,51.3813,1.3862,50.7,74,16,1.01,few clouds
621,Bac Lieu,VN,9.285,105.7244,80.06,86,100,12.26,overcast clouds
622,Ha Noi,VN,21.0245,105.8412,77.0,75,100,9.1,overcast clouds
623,Mizan Teferi,ET,6.9833,35.5833,59.97,98,79,2.8,light rain
624,Nyurba,RU,63.2842,118.3319,22.17,65,90,9.08,overcast clouds
625,La Palma,US,33.8464,-118.0467,70.41,38,1,11.01,clear sky
626,Chernyshevskiy,RU,63.0128,112.4714,19.54,69,13,8.41,few clouds
627,Teya,RU,60.3778,92.6267,24.82,81,100,1.61,overcast clouds
628,Zwedru,LR,6.0667,-8.1281,71.49,99,100,2.68,overcast clouds
629,Chapada Dos Guimaraes,BR,-15.4606,-55.7497,82.06,78,100,4.47,overcast clouds
630,Zhaotong,CN,27.3167,103.7167,53.1,90,100,4.79,overcast clouds
631,Baherden,TM,38.4362,57.4316,53.17,25,0,8.37,clear sky
632,Excelsior Springs,US,39.3392,-94.2261,70.88,59,1,3.44,clear sky
633,Acari,PE,-15.4311,-74.6158,65.39,82,100,7.7,overcast clouds
634,Muscat,OM,23.6139,58.5922,78.82,51,0,0.43,clear sky
635,Mayang Imphal,IN,24.6167,93.8833,72.43,90,19,1.79,few clouds
636,Abha,SA,18.2164,42.5053,53.85,24,0,0.0,clear sky
637,Byron Bay,AU,-28.65,153.6167,73.35,83,100,10.69,overcast clouds
638,Nhulunbuy,AU,-12.2333,136.7667,90.21,51,20,9.22,few clouds
639,Mandan,US,46.8267,-100.8896,48.18,66,90,12.66,overcast clouds
640,Eydhafushi,MV,5.1033,73.0708,83.34,74,98,15.64,overcast clouds
641,Dryden,CA,49.7833,-92.7503,47.7,77,96,4.56,overcast clouds
642,Nenjiang,CN,49.1833,125.2167,50.23,59,100,14.72,overcast clouds
643,Elena,BG,42.9333,25.8833,51.84,96,100,7.76,overcast clouds
644,Matongo,TZ,-2.3833,34.0833,68.31,59,45,3.44,scattered clouds
645,Akyab,MM,20.15,92.9,79.5,90,58,7.65,broken clouds
646,Pedasi,PA,7.5333,-80.0333,77.07,84,100,10.6,overcast clouds
647,Zigong,CN,29.3416,104.7769,62.53,88,100,1.81,overcast clouds
648,Aguie,NE,13.506,7.7786,83.55,11,22,6.46,few clouds
649,Pondicherry,IN,11.93,79.83,78.06,86,100,9.19,overcast clouds
650,Beirut,LB,33.8889,35.4944,74.37,64,4,7.49,clear sky
651,Rodekro,DK,55.0702,9.3164,42.39,93,70,2.3,fog
652,Tadine,NC,-21.55,167.8833,69.73,96,100,13.76,light rain
653,Urumqi,CN,43.801,87.6005,36.55,87,75,11.18,broken clouds
654,Morros,BR,-9.4467,-46.3003,81.32,54,82,1.32,broken clouds
655,Agucadoura,PT,41.4318,-8.7804,64.08,57,0,6.91,clear sky
656,Zabol,AF,32.25,67.25,44.37,18,0,2.98,clear sky
657,Ust-Tsilma,RU,65.441,52.1498,38.34,88,100,7.07,overcast clouds
658,Westport,US,41.1415,-73.3579,65.25,93,1,1.01,clear sky
659,Muroto,JP,33.2833,134.15,76.69,82,94,7.11,overcast clouds
660,Heze,CN,35.2431,115.4411,60.89,58,5,5.12,clear sky
661,Kalevala,RU,65.2,31.1667,41.0,92,100,5.97,overcast clouds
662,Chengde,CN,40.9725,117.9361,52.86,57,43,2.62,scattered clouds
663,Creel,MX,27.75,-107.6333,53.51,92,100,10.76,overcast clouds
664,Bandarbeyla,SO,9.4942,50.8122,78.01,86,100,17.43,overcast clouds
665,Rosetta,EG,31.4044,30.4164,74.7,68,100,8.88,overcast clouds
666,Rantepao,ID,-2.9701,119.8978,79.75,65,100,2.62,overcast clouds
667,Ocampo,MX,21.65,-101.5,68.95,54,100,7.14,overcast clouds
668,Kungurtug,RU,50.5994,97.5228,30.11,85,99,1.3,overcast clouds
669,Toledo,ES,39.8333,-4.0,66.07,56,0,0.74,clear sky
670,Brae,GB,60.3964,-1.353,49.91,83,100,11.12,overcast clouds
671,Puri,IN,19.8,85.85,79.32,80,96,8.34,overcast clouds
672,Ramos Arizpe,MX,25.55,-100.9667,76.64,72,75,17.27,broken clouds
673,San Vicente,AR,-26.6167,-54.1333,59.95,93,16,2.51,few clouds
674,Kabo,CF,7.6994,18.629,71.87,96,100,4.43,overcast clouds
675,Khanpur,PK,28.6453,70.6567,77.02,19,0,4.27,clear sky
676,Meulaboh,ID,4.1363,96.1285,79.38,77,86,3.91,overcast clouds
677,Vanimo,PG,-2.6741,141.3028,86.63,68,25,5.06,scattered clouds
678,Macapa,BR,0.0389,-51.0664,85.98,70,0,9.22,clear sky
679,Geilo,NO,60.5333,8.2076,35.38,74,93,5.48,overcast clouds
680,Mulchen,CL,-37.7167,-72.2333,51.35,82,48,2.73,scattered clouds
681,Bereda,ES,43.2686,-7.5406,51.58,100,12,2.24,few clouds
682,Mayya,RU,61.7333,130.2811,24.12,80,100,8.55,light snow
683,Banepa,NP,27.6298,85.5214,62.92,88,20,2.3,mist
684,Kostinbrod,BG,42.8167,23.2167,46.89,89,100,5.61,overcast clouds
685,Raton,US,36.9034,-104.4391,43.2,47,1,1.01,clear sky
686,Diffa,NE,13.3154,12.6113,84.09,14,1,5.53,clear sky
687,Sisimiut,GL,66.9395,-53.6735,33.71,69,85,8.63,overcast clouds
688,Jeremie,HT,18.65,-74.1167,81.0,82,31,2.57,scattered clouds
689,Staryy Nadym,RU,65.6118,72.6842,29.73,96,100,16.84,light snow
690,Sonoita,MX,31.85,-112.8333,65.53,14,0,8.08,clear sky
691,Dingle,PH,10.9995,122.6711,83.64,79,85,14.18,overcast clouds
692,Baykit,RU,61.67,96.37,24.28,77,100,1.3,overcast clouds
693,Yarada,IN,17.65,83.2667,79.12,94,75,4.61,mist
694,Anderson,US,34.5334,-82.6499,70.77,94,1,0.0,clear sky
695,Puerto Suarez,BO,-18.95,-57.8,83.17,58,61,3.69,broken clouds
696,Pilar,BR,-9.5972,-35.9567,75.13,88,37,4.29,scattered clouds
697,Biak,ID,-0.9131,122.8766,83.17,68,98,3.6,overcast clouds
698,Solnechnyy,RU,50.7214,136.6319,52.92,55,100,5.53,overcast clouds
699,Veraval,IN,20.9,70.3667,80.98,75,0,8.57,clear sky
700,Shar,KZ,49.5886,81.0453,30.47,60,18,5.64,few clouds
701,Cozumel,MX,20.5083,-86.9458,82.0,80,40,5.01,scattered clouds
702,Along,IN,28.1667,94.7667,72.63,75,2,1.48,clear sky
703,Malinovskiy,RU,61.1953,62.8397,37.72,93,100,4.59,overcast clouds
704,Kizema,RU,61.113,44.8302,37.74,91,91,5.23,overcast clouds
705,Frontera,MX,26.9333,-101.45,80.94,64,96,13.51,overcast clouds
706,Tecoanapa,MX,16.5167,-98.75,81.68,82,5,6.85,clear sky
707,Betare Oya,CM,5.6,14.0833,66.07,91,97,2.21,overcast clouds
708,Medea,DZ,36.2642,2.7539,46.85,81,77,1.66,broken clouds
709,Brigantine,US,39.4101,-74.3646,67.01,92,90,10.36,overcast clouds
710,Daru,PG,-9.0763,143.2092,83.28,77,53,8.28,broken clouds
711,Akhtubinsk,RU,48.2795,46.1722,50.09,52,17,13.96,few clouds
712,Faanui,PF,-16.4833,-151.75,80.62,74,100,14.18,overcast clouds
713,Hirara,JP,24.8,125.2833,81.95,82,100,18.48,overcast clouds
714,Oskemen,KZ,49.9565,82.6119,30.16,93,90,2.24,overcast clouds
